ir,red
108532,98411
108579,98440
108632,98449
108695,98469
108728,98497
108794,98517
108794,98528
108811,98526
108880,98548
108879,98524
108904,98546
108884,98546
108888,98518
108890,98514
108910,98504
108886,98518
108873,98512
108850,98511
108847,98521
108835,98500
108833,98497
108776,98473
108785,98458
108775,98481
108750,98457
108728,98458
108763,98442
108724,98459
108753,98445
108719,98426
108724,98461
108745,98458
108764,98446
108751,98476
108756,98464
108812,98463
108772,98481
108807,98507
108842,98486
108868,98481
108874,98506
108903,98546
108934,98538
108927,98533
109004,98572
109002,98589
109049,98579
109058,98604
109111,98615
109133,98615
109189,98635
109196,98657
109258,98666
109268,98687
109329,98706
109346,98712
109379,98712
109388,98714
109434,98742
109447,98763
109462,98770
109488,98779
109553,98787
109586,98805
109605,98800
109630,98824
109658,98798
109679,98844
109706,98829
109761,98812
109766,98868
109761,98886
109794,98865
109816,98888
109857,98902
109852,98876
109862,98910
109862,98921
109908,98921
109911,98924
109905,98944
109943,98915
109936,98927
109962,98944
109947,98940
109980,98953
109980,98921
109989,98931
109999,98978
110006,98974
110033,98951
110060,98986
110068,98996
110085,98964
110078,98975
110090,98977
110138,98988
110171,99041
110162,99005
110176,99010
110187,99014
110187,99018
110212,99026
110231,99052
110241,99037
110262,99061
110280,99021
110301,99072
110322,99084
110322,99055
110353,99086
110356,99084
110394,99112
110427,99111
110470,99105
110482,99130
110516,99152
110559,99160
110555,99174
110600,99164
110588,99188
110646,99196
110681,99208
110680,99217
110733,99203
110766,99237
110788,99241
110808,99276
110838,99268
110884,99281
110912,99307
110969,99289
111001,99303
111005,99334
111064,99371
111093,99358
111155,99359
111147,99380
111169,99403
111218,99371
111221,99401
111226,99425
111234,99435
111217,99403
111170,99379
111100,99350
111005,99297
110855,99250
110653,99152
110468,99070
110248,98987
109989,98869
109765,98783
109528,98684
109320,98625
109126,98528
108954,98476
108821,98394
108669,98362
108530,98288
108406,98270
108283,98186
108175,98171
108051,98130
107950,98095
107885,98059
107814,98034
107753,97995
107684,97990
107670,97997
107644,97970
107615,97959
107602,97980
107589,97964
107607,97969
107599,97976
107628,97979
107687,98005
107725,98026
107775,98065
107797,98091
107895,98076
107930,98118
107976,98142
108047,98169
108108,98179
108187,98207
108248,98231
108307,98241
108331,98303
108400,98283
108501,98316
108547,98354
108621,98382
108675,98396
108748,98447
108808,98456
108884,98501
108963,98523
109031,98554
109096,98606
109197,98605
109254,98659
109368,98686
109452,98738
109499,98730
109604,98786
109658,98792
109760,98808
109762,98877
109825,98863
109889,98909
109920,98895
109941,98910
109979,98913
109986,98907
110028,98911
110023,98947
110040,98931
110038,98941
110058,98945
110088,98930
110077,98933
110090,98923
110093,98943
110112,98935
110106,98936
110100,98920
110114,98923
110107,98933
110125,98927
110109,98935
110149,98948
110164,98947
110192,98959
110169,98971
110221,98959
110266,98983
110298,98974
110314,99005
110351,99029
110376,99050
110432,99064
110501,99071
110489,99082
110565,99115
110588,99104
110645,99131
110683,99138
110705,99143
110755,99200
110790,99193
110832,99211
110859,99218
110897,99239
110959,99255
110953,99260
111023,99268
111049,99310
111071,99315
111100,99343
111086,99346
111147,99343
111181,99359
111235,99357
111243,99389
111278,99401
111323,99427
111331,99444
111372,99437
111406,99465
111453,99482
111479,99464
111474,99492
111509,99503
111518,99520
111560,99519
111598,99530
111609,99547
111620,99541
111639,99537
111664,99561
111674,99558
111683,99568
111712,99564
111721,99578
111725,99593
111711,99603
111755,99576
111764,99604
111773,99591
111783,99601
111822,99595
111825,99622
111829,99629
111831,99618
111841,99625
111857,99629
111887,99640
111900,99641
111924,99644
111955,99661
111940,99640
111943,99658
111966,99673
111981,99655
112046,99696
112032,99688
112046,99699
112046,99677
112085,99700
112063,99711
112103,99710
112099,99713
112152,99712
112145,99722
112155,99744
112173,99715
112207,99750
112229,99764
112264,99776
112286,99789
112318,99794
112321,99816
112345,99811
112375,99805
112403,99824
112409,99832
112446,99854
112472,99849
112497,99869
112510,99869
112496,99888
112473,99871
112520,99871
112512,99837
112427,99818
112354,99812
112236,99749
112080,99695
111844,99633
111647,99494
111465,99412
111182,99313
110964,99229
110729,99134
110513,99052
110294,98976
110108,98878
109911,98800
109765,98739
109592,98707
109487,98633
109347,98590
109231,98536
109133,98504
109050,98466
108972,98436
108896,98427
108803,98403
108770,98406
108740,98359
108664,98344
108657,98338
108617,98338
108578,98343
108563,98335
108585,98310
108580,98311
108617,98329
108623,98362
108627,98370
108658,98354
108658,98379
108693,98364
108736,98399
108735,98423
108803,98419
108813,98441
108873,98480
108909,98478
108948,98495
108992,98498
109042,98519
109071,98555
109124,98530
109147,98588
109207,98609
109258,98624
109313,98659
109372,98663
109437,98665
109521,98719
109538,98735
109609,98763
109685,98783
109729,98801
109776,98831
109804,98836
109861,98849
109880,98870
109913,98878
109938,98880
109924,98864
109934,98871
109906,98835
109905,98859
109894,98843
109881,98852
109865,98842
109816,98812
109817,98815
109794,98806
109724,98819
109713,98773
109667,98762
109646,98757
109601,98739
109588,98709
109580,98690
109516,98695
109536,98692
109505,98702
109501,98680
109475,98704
109494,98705
109489,98686
109498,98697
109471,98680
109515,98696
109503,98688
109520,98694
109509,98702
109582,98707
109571,98721
109586,98735
109611,98760
109581,98733
109690,98773
109681,98772
109725,98813
109751,98788
109773,98825
109791,98807
109792,98852
109861,98811
109898,98855
109902,98865
109948,98867
109971,98877
110013,98899
110056,98912
110049,98918
110106,98920
110146,98955
110197,98962
110222,99001
110257,99001
110318,99029
110329,99046
110333,99026
110409,99049
110430,99073
110486,99081
110473,99111
110527,99110
110608,99140
110661,99155
110663,99157
110707,99185
110728,99188
110776,99214
110788,99228
110834,99226
110833,99253
110893,99245
110917,99287
110978,99270
110970,99278
111010,99298
111055,99329
111062,99304
111095,99326
111135,99341
111133,99375
111157,99340
111227,99372
111250,99378
111267,99380
111286,99409
111318,99418
111348,99413
111350,99426
111438,99464
111456,99476
111487,99477
111528,99478
111555,99498
111587,99496
111630,99530
111646,99519
111684,99561
111755,99562
111743,99593
111801,99587
111849,99611
111864,99605
111910,99617
111900,99631
111913,99648
111950,99653
111979,99647
111975,99665
111954,99654
111922,99641
111865,99587
111784,99581
111653,99510
111460,99446
111296,99342
111064,99275
110854,99181
110615,99076
110396,98988
110156,98924
109966,98787
109791,98753
109611,98697
109450,98621
109301,98579
109190,98507
109018,98452
108923,98434
108811,98386
108708,98362
108620,98281
108542,98236
108479,98253
108350,98220
108319,98210
108284,98182
108230,98161
108219,98177
108196,98176
108138,98142
108190,98149
108170,98159
108170,98148
108174,98167
108195,98199
108210,98180
108229,98209
108211,98193
108294,98251
108284,98228
108344,98241
108372,98266
108400,98232
108474,98285
108467,98298
108505,98303
108545,98339
108580,98365
108635,98335
108676,98393
108702,98407
108752,98387
108787,98443
108825,98451
108853,98450
108927,98459
108984,98499
109026,98513
109095,98550
109160,98576
109223,98605
109286,98613
109347,98625
109418,98653
109443,98686
109494,98717
109539,98731
109560,98720
109568,98739
109598,98737
109616,98734
109619,98738
109628,98743
109620,98742
109609,98717
109585,98729
109580,98705
109566,98730
109539,98708
109502,98689
109496,98673
109487,98679
109467,98682
109451,98671
109446,98668
109414,98660
109394,98651
109375,98643
109386,98637
109382,98623
109367,98609
109370,98621
109329,98618
109374,98627
109345,98636
109378,98654
109399,98638
109396,98631
109398,98654
109365,98646
109448,98678
109469,98680
109491,98663
109487,98681
109533,98715
109541,98712
109586,98715
109584,98724
109645,98757
109643,98730
109684,98750
109734,98759
109769,98773
109807,98808
109842,98803
109906,98819
109925,98848
109969,98833
109998,98896
110004,98860
110050,98904
110089,98900
110143,98924
110121,98942
110223,98920
110190,98954
110284,98975
110277,98973
110319,99001
110351,99019
110360,99006
110386,99033
110418,99027
110460,99045
110503,99071
110498,99062
110506,99064
110563,99062
110551,99090
110584,99075
110591,99102
110600,99109
110635,99102
110643,99121
110680,99118
110675,99164
110682,99128
110724,99129
110718,99156
110733,99157
110744,99147
110771,99182
110779,99153
110788,99179
110798,99183
110795,99168
110851,99193
110861,99212
110876,99205
110892,99214
110915,99220
110955,99212
110952,99231
111005,99223
111020,99241
111000,99268
111043,99275
111035,99252
111047,99244
111043,99251
110988,99225
110933,99207
110839,99154
110711,99118
110565,99042
110377,98990
110175,98888
109965,98799
109789,98730
109575,98648
109423,98559
109242,98502
109063,98430
108915,98370
108768,98326
108614,98263
108488,98220
108339,98180
108226,98129
108118,98066
107991,98035
107877,98014
107811,97965
107705,97937
107682,97914
107585,97894
107550,97867
107497,97880
107469,97852
107478,97839
107401,97838
107435,97860
107423,97837
107436,97844
107426,97846
107478,97825
107489,97875
107463,97869
107509,97875
107514,97888
107555,97886
107569,97889
107610,97914
107651,97923
107662,97932
107709,97935
107756,97998
107739,97992
107790,97992
107806,97998
107870,98034
107867,98025
107919,98016
107965,98057
108018,98089
108024,98089
108088,98118
108123,98125
108198,98160
108252,98181
108317,98198
108352,98222
108441,98247
108479,98270
108553,98299
108609,98324
108611,98324
108660,98331
108718,98329
108738,98368
108739,98370
108762,98355
108786,98373
108778,98377
108796,98406
108800,98359
108776,98363
108768,98357
108733,98349
108745,98346
108750,98362
108745,98334
108738,98353
108734,98341
108729,98336
108709,98353
108737,98347
108722,98341
108744,98321
108719,98314
108708,98330
108745,98345
108746,98339
108738,98352
108750,98344
108790,98361
108800,98393
108811,98380
108824,98374
108859,98414
108866,98399
108872,98390
108909,98413
108951,98433
108951,98446
108993,98446
109033,98449
109039,98460
109089,98474
109065,98496
109152,98525
109169,98531
109215,98532
109248,98527
109292,98570
109309,98582
109356,98595
109379,98586
109420,98617
109438,98622
109479,98644
109506,98650
109533,98639
109571,98661
109568,98699
109598,98710
109643,98689
109660,98730
109688,98709
109673,98743
109729,98749
109767,98754
109803,98771
109801,98767
109829,98780
109869,98791
109865,98805
109879,98784
109904,98801
109930,98796
109964,98834
109974,98854
110033,98846
109996,98864
110060,98848
110062,98864
110078,98863
110102,98884
110156,98883
110130,98905
110154,98883
110199,98917
110220,98892
110225,98930
110267,98933
110272,98949
110314,98961
110345,98961
110350,98970
110365,98990
110401,98998
110422,98994
110435,98999
110479,99020
110461,99021
110504,99032
110522,99040
110550,99054
110558,99051
110593,99053
110585,99056
110562,99042
110540,99044
110488,99003
110349,98975
110238,98891
110102,98822
109913,98762
109731,98684
109554,98613
109340,98543
109185,98467
108995,98408
108840,98345
108646,98258
108494,98193
108321,98123
108202,98099
108064,98027
107931,97995
107783,97942
107683,97898
107560,97861
107491,97814
107380,97790
107302,97770
107232,97716
107194,97692
107154,97687
107104,97686
107057,97683
107056,97665
107027,97681
107046,97666
107030,97686
107035,97657
106993,97667
107032,97674
107035,97671
107044,97686
107067,97679
107093,97695
107100,97714
107112,97706
107164,97708
107191,97715
107220,97756
107209,97770
107239,97750
107293,97775
107311,97802
107316,97800
107334,97783
107369,97837
107416,97811
107406,97830
107438,97826
107503,97845
107514,97879
107586,97895
107582,97914
107647,97912
107722,97936
107746,97961
107824,97973
107866,98029
107909,98035
107965,98051
107980,98066
108028,98058
108046,98080
108046,98077
108099,98074
108064,98099
108082,98078
108063,98079
108087,98076
108080,98109
108076,98073
108045,98068
108051,98071
108045,98083
108043,98055
108053,98051
108010,98047
108026,98054
107967,98031
107985,98037
107967,98032
107975,98012
107963,98019
107952,98012
107947,98028
107946,98036
107959,98023
107982,98019
107974,98034
107971,98024
107988,98024
107990,98036
108009,98036
108029,98040
108036,98060
108037,98041
108096,98062
108109,98080
108101,98065
108161,98083
108170,98104
108219,98112
108246,98146
108275,98138
108301,98141
108339,98164
108354,98162
108393,98208
108430,98200
108494,98210
108504,98244
108534,98254
108582,98254
108602,98270
108675,98283
108676,98299
108714,98308
108762,98329
108762,98346
108821,98356
108832,98364
108890,98383
108937,98376
108954,98390
108976,98410
109002,98414
109072,98419
109089,98443
109093,98466
109121,98483
109163,98494
109193,98494
109203,98479
109254,98499
109259,98523
109292,98519
109307,98535
109347,98539
109387,98555
109385,98575
109441,98585
109445,98561
109481,98583
109519,98598
109542,98604
109578,98619
109644,98663
109642,98644
109667,98675
109698,98710
109701,98686
109751,98704
109764,98699
109857,98729
109853,98721
109866,98743
109902,98760
109941,98777
109950,98759
109956,98781
109985,98790
109984,98816
109950,98765
109935,98754
109860,98704
109731,98666
109600,98601
109455,98538
109267,98480
109110,98403
108901,98333
108768,98247
108572,98187
108421,98118
108273,98077
108106,98005
107952,97939
107805,97892
107683,97842
107540,97792
107419,97731
107304,97678
107202,97670
107111,97646
107038,97600
106961,97584
106899,97577
106862,97531
106858,97562
106759,97519
106775,97492
106759,97539
106737,97505
106765,97511
106754,97529
106772,97501
106787,97533
106766,97563
106796,97541
106797,97552
106872,97593
106867,97583
106927,97603
106954,97614
106968,97625
107016,97636
107040,97663
107087,97656
107115,97661
107130,97696
107169,97696
107161,97713
107206,97745
107241,97734
107266,97749
107317,97749
107329,97776
107391,97770
107435,97826
107444,97824
107501,97845
107568,97836
107612,97898
107679,97902
107737,97923
107781,97946
107806,97958
107871,98028
107935,98018
107972,98027
107991,98029
108013,98052
108025,98044
108049,98051
108080,98049
108090,98070
108078,98046
108089,98056
108089,98069
108060,98044
108110,98040
108088,98055
108079,98062
108052,98046
108076,98037
108067,98043
108071,98048
108071,98066
108065,98062
108030,98033
108054,98023
108057,98033
108033,98049
108050,98054
108069,98052
108045,98031
108056,98045
108092,98037
108091,98058
108105,98061
108128,98055
108135,98084
108186,98075
108183,98114
108217,98102
108198,98100
108268,98120
108270,98135
108312,98173
108343,98183
108373,98190
108405,98215
108473,98228
108502,98232
108505,98227
108573,98240
108561,98244
108613,98270
108628,98270
108688,98308
108704,98344
108761,98327
108784,98325
108795,98343
108823,98368
108881,98370
108903,98380
108932,98389
108952,98422
109014,98401
109012,98421
109075,98423
109089,98457
109149,98472
109139,98473
109204,98470
109223,98488
109230,98494
109269,98509
109288,98533
109306,98554
109353,98550
109356,98552
109373,98560
109429,98573
109421,98585
109447,98573
109481,98589
109496,98603
109501,98589
109537,98621
109577,98609
109584,98627
109607,98627
109622,98625
109656,98669
109639,98671
109685,98675
109727,98676
109743,98703
109743,98692
109781,98699
109793,98708
109829,98756
109862,98762
109855,98730
109886,98729
109898,98773
109946,98764
109995,98784
110000,98775
110020,98822
110044,98823
110073,98816
110111,98848
110116,98833
110131,98845
110113,98841
110079,98806
110027,98791
109961,98768
109838,98720
109712,98639
109549,98616
109365,98499
109180,98453
109017,98369
108798,98288
108651,98223
108477,98165
108287,98073
108137,98014
107971,97960
107798,97909
107679,97860
107536,97796
107407,97774
107258,97704
107171,97664
107071,97621
106963,97609
106904,97590
106850,97572
106789,97533
106754,97536
106712,97523
106700,97513
106650,97510
106614,97493
106658,97507
106651,97521
106657,97525
106640,97517
106657,97501
106646,97527
106703,97525
106697,97538
106716,97566
106745,97532
106760,97560
106785,97566
106795,97581
106853,97581
106856,97618
106906,97628
106918,97616
106924,97618
106970,97652
106964,97664
107011,97649
107027,97648
107071,97675
107086,97691
107127,97715
107177,97730
107211,97751
107264,97758
107342,97789
107370,97798
107433,97829
107493,97860
107527,97867
107592,97850
107600,97902
107683,97901
107675,97945
107699,97927
107716,97941
107752,97949
107752,97940
107714,97939
107761,97952
107761,97966
107753,97949
107741,97923
107761,97932
107763,97950
107740,97934
107724,97924
107697,97925
107715,97904
107700,97918
107729,97922
107723,97897
107674,97917
107689,97922
107687,97933
107668,97930
107656,97897
107687,97919
107657,97916
107717,97910
107710,97943
107723,97928
107706,97933
107733,97932
107769,97944
107786,97958
107779,97975
107847,97972
107847,97993
107876,98007
107883,98002
107943,98043
107944,98023
108010,98033
107974,98052
108045,98048
108100,98100
108106,98077
108171,98129
108207,98103
108226,98143
108243,98152
108293,98161
108277,98168
108357,98187
108376,98194
108409,98204
108443,98212
108482,98238
108535,98245
108539,98246
108578,98279
108586,98268
108630,98301
108678,98293
108686,98306
108699,98325
108758,98332
108745,98330
108805,98382
108792,98385
108832,98377
108888,98378
108881,98408
108942,98408
108947,98421
108998,98448
109013,98410
109052,98462
109043,98453
109082,98466
109108,98478
109143,98492
109159,98482
109189,98494
109205,98492
109245,98521
109236,98521
109284,98550
109288,98546
109302,98558
109339,98572
109374,98568
109389,98583
109414,98572
109460,98579
109485,98591
109510,98599
109544,98662
109547,98647
109595,98690
109623,98667
109622,98669
109657,98683
109691,98706
109733,98709
109733,98732
109736,98684
109704,98716
109682,98645
109608,98643
109515,98616
109406,98558
109274,98490
109104,98426
108896,98364
108773,98299
108574,98203
108371,98153
108213,98086
108078,98004
107860,97951
107745,97896
107568,97825
107399,97779
107249,97707
107116,97656
107023,97632
106874,97572
106780,97536
106662,97505
106616,97478
106524,97466
106492,97428
106391,97417
106384,97393
106352,97392
106309,97398
106286,97378
106276,97400
106291,97387
106270,97398
106277,97377
106287,97401
106256,97378
106279,97410
106316,97408
106309,97404
106330,97406
106347,97430
106350,97442
106402,97444
106392,97422
106430,97421
