ir,red
109902,99195
109937,99225
109960,99235
109949,99227
110014,99251
110029,99263
110044,99254
110080,99266
110114,99298
110110,99259
110147,99296
110147,99309
110191,99292
110241,99300
110232,99345
110265,99350
110288,99346
110289,99363
110326,99393
110363,99376
110364,99375
110410,99389
110415,99397
110443,99429
110459,99424
110476,99430
110530,99443
110522,99450
110568,99447
110599,99461
110623,99465
110611,99498
110646,99495
110703,99486
110695,99523
110746,99543
110785,99551
110819,99544
110824,99538
110879,99604
110892,99591
110940,99598
110968,99608
110976,99616
111030,99636
111035,99645
111080,99652
111094,99667
111102,99677
111120,99702
111139,99669
111148,99658
111099,99673
111075,99619
110990,99612
110882,99549
110686,99492
110552,99421
110335,99315
110121,99226
109870,99145
109664,99068
109501,98993
109302,98905
109097,98859
108964,98757
108771,98672
108635,98625
108450,98557
108325,98507
108147,98451
108035,98417
107912,98357
107826,98335
107729,98265
107663,98281
107588,98239
107512,98236
107474,98219
107437,98191
107423,98211
107389,98202
107352,98154
107339,98184
107350,98152
107333,98184
107370,98192
107368,98196
107367,98177
107390,98190
107432,98213
107431,98225
107483,98236
107498,98255
107542,98255
107520,98264
107584,98288
107590,98286
107647,98317
107647,98318
107710,98320
107721,98326
107742,98363
107755,98358
107788,98361
107804,98386
107859,98386
107862,98401
107924,98417
107978,98426
108016,98471
108019,98477
108103,98474
108124,98519
108156,98531
108228,98554
108254,98564
108298,98574
108312,98605
108314,98588
108339,98593
108319,98617
108366,98597
108346,98602
108340,98575
108319,98580
108347,98572
108320,98573
108302,98583
108299,98585
108277,98564
108265,98530
108249,98559
108209,98533
108219,98536
108198,98536
108186,98518
108189,98505
108166,98526
108176,98517
108133,98509
108152,98517
108144,98505
108137,98530
108137,98507
108154,98521
108131,98518
108175,98500
108190,98513
108195,98552
108225,98536
108240,98530
108223,98557
108307,98552
108302,98574
108328,98590
108368,98576
108378,98594
108445,98603
108436,98630
108452,98634
108510,98653
108537,98658
108556,98692
108608,98682
108628,98717
108683,98703
108693,98726
108741,98735
108751,98759
108789,98767
108857,98772
108865,98809
108875,98794
108914,98794
108956,98831
108979,98839
108989,98844
109021,98849
109074,98852
109060,98877
109125,98877
109134,98871
109141,98907
109192,98900
109196,98920
109239,98927
109247,98948
109251,98942
109275,98934
109295,98964
109346,98957
109374,98973
109382,98999
109425,98985
109417,99019
109466,99001
109452,99005
109473,99029
109503,99042
109508,99037
109538,99050
109567,99053
109579,99064
109595,99078
109604,99069
109639,99097
109648,99099
109668,99109
109729,99094
109717,99130
109765,99136
109778,99141
109777,99151
109830,99150
109865,99169
109870,99160
109904,99192
109928,99201
109944,99193
109991,99209
110028,99230
110026,99233
110081,99239
110119,99253
110119,99264
110191,99290
110189,99292
110227,99311
110279,99304
110312,99342
110322,99352
110349,99360
110406,99374
110443,99403
110494,99397
110523,99421
110552,99464
110614,99447
110632,99488
110718,99483
110706,99519
110773,99542
110799,99533
110855,99564
110895,99575
110937,99601
110983,99614
111007,99622
111060,99639
111109,99682
111129,99682
111169,99673
111199,99719
111257,99696
111285,99735
111315,99751
111368,99755
111373,99764
111431,99805
111490,99783
111507,99817
111556,99810
111583,99835
111620,99856
111647,99900
111728,99873
111721,99879
111770,99919
111809,99942
111840,99951
111871,99973
111909,99964
111959,99998
111981,100003
112066,99999
112055,100034
112084,100060
112155,100078
112169,100071
112228,100076
112255,100072
112276,100098
112332,100148
112344,100135
112344,100170
112355,100155
112419,100179
112417,100186
112444,100181
112419,100170
112367,100153
112359,100116
112227,100100
112131,100015
111999,99963
111817,99895
111583,99816
111378,99714
111112,99627
110898,99541
110621,99412
110429,99328
110223,99261
110050,99184
109894,99101
109753,99056
109646,99007
109512,99005
109398,98918
109309,98893
109225,98837
109116,98841
109051,98794
109011,98760
108963,98736
108916,98765
108864,98752
108850,98722
108818,98724
108816,98733
108830,98734
108834,98733
108842,98740
108835,98758
108879,98763
108895,98776
108926,98767
108972,98778
108962,98800
109020,98819
109080,98855
109073,98859
109136,98882
109189,98888
109204,98907
109280,98925
109342,98956
109320,98949
109403,98942
109449,98988
109487,99005
109533,99039
109575,99038
109657,99083
109697,99094
109808,99139
109853,99165
109923,99174
109980,99209
110050,99234
110109,99254
110157,99295
110190,99296
110281,99304
110301,99311
110289,99327
110276,99330
110343,99331
110285,99301
110279,99320
110247,99308
110248,99298
110194,99270
110161,99240
110160,99241
110085,99233
110093,99217
110001,99194
109997,99173
109954,99172
109947,99158
109890,99151
109860,99138
109858,99117
109847,99126
109806,99108
109796,99112
109773,99103
109742,99113
109755,99076
109751,99064
109775,99099
109758,99061
109769,99100
109750,99100
109783,99103
109767,99093
109791,99127
109774,99096
109836,99153
109845,99134
109847,99125
109888,99156
109915,99161
109967,99153
109963,99180
110025,99194
110048,99210
110072,99203
110087,99236
110143,99260
110203,99289
110228,99273
110274,99284
110288,99302
110293,99316
110359,99329
110358,99347
110409,99357
110438,99365
110495,99373
110487,99387
110562,99373
110567,99387
110618,99426
110647,99428
110662,99452
110708,99456
110731,99497
110777,99490
110815,99521
110834,99512
110875,99533
110919,99543
110930,99544
110962,99575
110978,99571
111006,99579
111031,99592
111089,99620
111088,99626
111132,99619
111133,99654
111161,99659
111184,99644
111216,99659
111219,99645
111276,99648
111273,99690
111310,99685
111311,99687
111335,99694
111359,99682
111350,99703
111395,99730
111399,99735
111421,99723
111430,99749
111428,99748
111470,99743
111477,99767
111497,99762
111529,99754
111532,99784
111573,99776
111558,99801
111600,99770
111604,99803
111641,99833
111651,99832
111714,99836
111729,99845
111742,99844
111762,99867
111801,99875
111816,99881
111871,99905
111858,99918
111929,99912
111952,99925
111927,99933
111983,99928
112004,99944
112005,99952
112051,99947
112040,99975
112008,99950
112050,99967
111985,99938
111948,99888
111831,99878
111718,99817
111587,99743
111408,99698
111246,99610
111030,99528
110843,99423
110651,99385
110407,99282
110288,99237
110132,99162
109975,99132
109841,99053
109728,98988
109632,98954
109510,98936
109437,98889
109338,98865
109251,98830
109188,98790
109123,98782
109061,98765
109040,98746
108989,98746
108974,98754
108978,98726
108965,98750
108944,98732
108971,98735
108970,98743
108995,98761
109022,98763
109063,98778
109096,98817
109102,98827
109147,98818
109200,98848
109238,98836
109263,98868
109320,98883
109373,98917
109383,98933
109443,98941
109509,98975
109570,98977
109598,99013
109619,99017
109709,99058
109715,99071
109812,99086
109849,99124
109903,99135
109966,99156
110030,99175
110106,99206
110144,99211
110248,99276
110302,99287
110409,99325
110440,99360
110517,99348
110551,99391
110607,99425
110681,99428
110689,99419
110737,99459
110729,99438
110760,99444
110777,99450
110738,99481
110747,99425
110696,99449
110696,99427
110658,99402
110613,99369
110596,99348
110555,99369
110549,99355
110512,99336
110502,99351
110442,99308
110432,99288
110407,99299
110361,99260
110374,99286
110363,99266
110355,99280
110345,99270
110304,99243
110309,99259
110331,99249
110340,99264
110330,99281
110361,99270
110367,99282
110394,99298
110395,99298
110439,99307
110427,99303
110510,99315
110532,99339
110547,99333
110585,99362
110622,99375
110649,99387
110680,99402
110714,99414
110760,99429
110777,99446
110843,99473
110883,99475
110923,99475
110961,99506
111000,99524
111031,99544
111085,99554
111112,99588
111179,99611
111190,99624
111228,99646
111271,99631
111320,99656
111370,99683
111388,99722
111440,99698
111495,99737
111516,99736
111562,99765
111580,99755
111618,99754
111652,99787
111683,99817
111732,99829
111797,99846
111789,99847
111803,99836
111838,99849
111875,99854
111887,99903
111929,99889
111951,99893
111966,99900
112004,99919
112031,99920
112043,99937
112075,99962
112097,99951
112106,99958
112155,99990
112146,99998
112177,100030
112202,99987
112224,99994
112263,100042
112258,100037
112307,100043
112315,100051
112351,100041
112350,100047
112394,100095
112388,100082
112416,100106
112450,100074
112475,100125
112508,100130
112508,100101
112538,100139
112556,100141
112575,100153
112564,100160
112618,100159
112622,100175
112636,100174
112637,100163
112641,100176
112623,100121
112631,100140
112576,100125
112490,100086
112413,100046
112277,99999
112132,99943
111938,99851
111800,99800
111571,99718
111352,99636
111173,99536
110939,99475
110743,99378
110570,99315
110434,99265
110305,99210
110153,99146
110040,99100
109960,99079
109870,99040
109781,98978
109713,98974
109621,98946
109565,98907
109496,98932
109472,98869
109407,98880
109400,98862
109330,98840
109334,98840
109356,98861
109320,98861
109373,98858
109320,98852
109383,98864
109387,98871
109410,98913
109434,98896
109480,98922
109500,98937
109526,98950
109556,98957
109608,98999
109670,98980
109685,99019
109723,99037
109803,99044
109802,99077
109877,99083
109905,99089
109949,99095
110034,99105
110072,99155
110110,99196
110208,99219
110255,99239
110343,99276
110396,99296
110494,99321
110566,99369
110619,99401
110678,99409
110737,99429
110797,99460
110813,99456
110839,99441
110868,99482
110862,99480
110856,99491
110871,99471
110846,99453
110837,99447
110798,99425
110784,99439
110764,99416
110726,99400
110703,99372
110670,99368
110628,99361
110590,99345
110585,99317
110538,99315
110533,99296
110477,99301
110440,99312
110414,99299
110429,99266
110400,99242
110393,99269
110383,99217
110415,99244
110376,99254
110365,99246
110399,99252
110416,99257
110420,99262
110415,99258
110423,99281
110477,99277
110480,99288
110508,99274
110477,99297
110526,99310
110553,99314
110580,99325
110620,99329
110674,99371
110674,99380
110694,99362
110766,99412
110792,99400
110801,99424
110851,99447
110878,99445
110900,99446
110950,99482
110981,99485
111051,99507
111083,99511
111100,99540
111157,99546
111171,99584
111220,99564
111261,99591
111270,99593
111339,99609
111364,99634
111371,99646
111424,99642
111465,99671
111493,99661
111508,99679
111548,99694
111565,99707
111569,99709
111637,99716
111676,99753
111705,99751
111731,99768
111755,99772
111797,99790
111815,99803
111848,99809
111874,99836
111927,99846
111931,99865
111989,99867
112023,99884
112061,99880
112092,99909
112090,99909
112139,99916
112173,99917
112172,99951
112238,99975
112269,99962
112303,100001
112311,99977
112347,100012
112379,100013
112442,100042
112428,100058
112480,100055
112518,100080
112506,100069
112527,100079
112562,100084
112558,100084
112562,100086
112516,100063
112497,100055
112399,100031
112286,99986
112146,99916
111973,99828
111767,99749
111566,99681
111296,99566
111091,99464
110867,99408
110667,99312
110461,99237
110297,99171
110155,99083
110028,99061
109896,99036
109777,98935
109646,98899
109543,98879
109414,98812
109340,98796
109252,98741
109187,98724
109108,98719
109064,98689
109029,98690
108984,98676
108961,98656
108935,98651
108914,98632
108931,98636
108940,98639
108954,98657
108938,98650
108928,98664
108979,98649
108966,98679
108997,98679
109036,98702
109081,98706
109046,98698
109133,98733
109117,98733
109154,98735
109177,98762
109212,98769
109242,98783
109240,98782
109326,98789
109314,98786
109352,98828
109373,98820
109416,98839
109429,98834
109456,98889
109510,98891
109528,98887
109609,98941
109626,98929
109656,98943
109722,98966
109769,98987
109840,99032
109900,99029
109912,99086
109978,99078
110003,99075
109986,99073
110029,99078
110039,99109
110076,99097
110044,99085
110064,99081
110048,99087
110035,99086
110021,99080
110012,99085
110005,99052
109972,99072
109972,99056
109951,99047
109957,99021
109892,99039
109875,99018
109868,99018
109855,98996
109841,98989
109820,98991
109831,99018
109855,98980
109812,99007
109827,98981
109818,98973
109809,98998
109823,98981
109848,98986
109823,98997
109832,98994
109854,99022
109863,99012
109864,99037
109924,99034
109912,99030
109964,99048
109960,99045
109998,99050
110033,99067
110022,99080
110094,99114
110116,99083
110122,99135
110147,99129
110181,99163
110213,99162
110234,99162
110258,99173
110283,99181
110348,99198
110365,99196
110394,99222
110438,99242
110434,99232
110481,99256
110493,99252
110522,99241
110569,99294
110562,99296
110602,99300
110626,99307
110659,99298
110679,99324
110720,99341
110712,99364
110764,99362
110775,99363
110803,99388
110812,99364
110847,99391
110863,99388
110902,99409
110926,99440
110933,99414
110946,99433
110979,99440
110982,99428
111029,99453
111052,99493
111070,99479
111075,99469
111097,99495
111130,99480
111164,99529
111172,99511
111198,99532
111238,99546
111246,99543
111232,99562
111249,99561
111302,99580
111319,99552
111332,99558
111343,99564
111330,99569
111326,99586
111273,99550
111240,99502
111127,99495
111020,99415
110856,99380
110738,99286
110558,99253
110385,99151
110224,99109
110006,99033
109915,98954
109762,98924
109622,98858
109499,98829
109385,98777
109259,98733
109140,98669
109049,98624
108970,98610
108823,98562
108742,98541
108699,98508
108608,98465
108564,98434
108536,98445
108458,98434
108438,98423
108443,98415
108403,98412
108441,98409
108428,98406
108429,98423
108455,98410
108433,98446
108466,98414
108499,98439
108484,98440
108505,98464
108532,98472
108585,98488
108621,98508
108637,98510
108662,98522
108727,98538
108729,98579
108743,98547
108800,98587
108824,98577
108852,98598
108908,98613
108955,98633
109019,98634
109009,98682
109098,98688
109113,98679
109157,98724
109205,98751
109275,98770
109359,98774
109371,98799
109443,98833
109456,98865
109529,98855
109589,98884
109578,98867
109624,98894
109621,98896
109636,98870
109603,98889
109633,98890
109621,98912
109605,98877
109596,98857
109552,98884
109560,98832
109553,98859
109530,98836
109508,98844
109479,98818
109487,98812
109458,98794
109439,98809
109457,98812
109407,98787
109434,98793
109398,98799
109411,98767
109406,98780
109390,98782
109405,98797
109395,98767
109418,98790
109402,98796
109427,98785
109438,98795
109443,98797
109452,98818
109483,98804
109497,98825
109501,98804
109530,98835
109568,98835
109593,98849
109624,98846
109648,98848
109674,98880
109703,98879
109732,98920
109741,98932
109786,98915
109787,98935
109850,98939
109864,98954
109886,98988
109914,98981
109966,98979
109977,99019
110017,99001
110049,99008
110076,99036
110086,99047
110118,99069
110171,99073
110199,99083
110257,99065
110252,99118
110285,99111
110314,99137
110373,99145
110409,99155
110417,99198
110458,99171
110508,99184
110552,99205
110589,99229
110597,99234
110666,99237
110685,99274
110696,99283
110778,99284
110793,99318
110794,99302
110875,99343
110904,99343
110920,99348
110961,99353
110991,99395
111054,99413
111075,99426
111121,99402
111133,99465
111196,99465
111243,99467
111252,99460
111294,99518
111304,99507
111354,99507
111387,99523
111413,99536
111408,99532
111413,99544
111439,99540
111422,99507
111368,99486
111310,99491
111222,99439
111070,99380
110916,99315
110742,99235
110513,99139
110337,99074
110142,98990
109942,98902
109777,98822
109655,98778
109489,98759
109397,98681
109231,98618
109078,98561
108992,98545
108856,98498
108786,98455
108661,98405
108637,98387
108530,98373
108449,98345
108416,98329
108355,98303
108333,98294
108284,98265
108291,98289
108278,98288
108245,98269
108260,98254
108243,98269
108243,98257
108251,98266
108262,98284
108276,98284
108305,98311
108314,98335
108347,98296
108371,98315
108385,98329
108395,98332
108441,98333
108473,98349
108488,98373
108508,98373
108532,98385
108509,98377
108557,98391
108560,98423
108599,98391
108589,98419
108615,98436
108657,98430
108658,98447
108691,98459
108735,98453
108755,98462
108817,98498
108854,98534
108904,98555
108925,98550
109003,98557
108995,98561
109054,98585
109054,98603
109072,98590
109073,98603
109065,98595
109084,98595
109098,98601
109080,98598
109092,98606
109073,98600
109060,98583
109062,98596
109012,98569
109000,98562
109019,98553
108974,98563
108953,98544
108938,98563
108935,98528
108920,98521
108909,98520
108905,98502
108909,98516
108874,98505
108880,98519
108863,98501
108873,98516
108849,98507
108887,98494
108862,98500
108892,98517
108893,98519
108899,98516
108897,98522
108948,98550
108968,98533
108942,98542
108993,98555
109012,98561
109044,98573
109055,98586
109074,98563
109107,98582
109105,98591
109155,98623
109193,98621
109168,98604
109192,98648
109257,98652
109249,98645
109289,98654
109282,98656
109342,98682
109367,98686
109370,98715
109415,98699
109430,98721
109457,98735
109471,98733
109512,98754
109555,98785
109566,98749
109562,98763
109609,98777
109659,98794
109635,98807
109667,98793
109682,98816
109728,98833
109769,98822
109769,98832
109793,98844
109830,98854
109868,98889
109875,98878
109895,98899
109924,98882
109923,98903
109976,98927
109984,98930
110003,98935
110032,98941
110071,98952
110071,98956
110109,98986
110112,98971
110157,98986
110164,99004
110190,99003
110202,99007
110232,98988
110235,99020
110242,99007
110233,99017
110216,99007
110206,98998
110148,98948
110099,98930
109994,98914
109849,98822
109747,98779
