ir,red
107215,97544
107135,97500
107317,97618
107276,97635
107251,97546
107217,97501
107188,97555
107337,97612
107362,97639
107289,97633
107238,97563
107212,97576
107318,97654
107399,97701
107413,97647
107364,97663
107334,97587
107430,97728
107543,97707
107514,97701
107431,97662
107467,97643
107608,97779
107660,97784
107566,97769
107572,97706
107613,97753
107714,97881
107759,97811
107737,97871
107727,97732
107736,97779
107836,97919
107915,97935
107842,97850
107869,97881
107854,97837
107980,97954
108026,98001
107983,97943
107953,97928
107955,97884
108028,98021
108083,97987
108129,98009
108029,97955
108109,97940
108189,98070
108260,98089
108216,98044
108183,97982
108185,98048
108326,98146
108325,98085
108345,98130
108284,98040
108347,98055
108507,98182
108435,98178
108508,98161
108398,98086
108489,98152
108562,98261
108619,98187
108594,98218
108536,98195
108632,98221
108684,98296
108750,98287
108733,98287
108650,98222
108774,98263
108839,98378
108817,98307
108859,98337
108817,98261
108801,98304
108924,98383
108885,98291
108868,98314
108712,98231
108717,98275
108793,98293
108623,98175
108531,98164
108272,97991
108239,97991
108118,97928
107965,97875
107818,97798
107512,97634
107471,97630
107399,97647
107234,97580
107140,97460
106850,97364
106795,97365
106844,97380
106709,97332
106551,97238
106402,97168
106397,97187
106362,97210
106312,97140
106192,97134
106048,97014
106148,97102
106152,97058
106089,97109
106032,97038
105973,96961
106014,97013
106081,97145
106028,97017
105992,97066
105897,96963
106005,97060
106083,97141
106089,97061
106013,97085
106010,97050
106071,97113
106194,97178
106137,97133
106194,97116
106126,97075
106210,97140
106336,97239
106325,97210
106262,97176
106278,97128
106417,97202
106410,97284
106509,97286
106486,97298
106472,97267
106637,97316
106686,97433
106725,97411
106710,97408
106686,97345
106882,97421
106894,97487
106948,97503
106947,97444
106886,97444
106982,97497
107075,97557
107020,97545
107003,97522
106943,97429
107016,97561
107074,97537
107045,97566
107029,97456
106959,97472
107091,97533
107048,97536
107051,97520
106975,97513
106896,97404
107068,97544
107077,97575
107005,97495
106995,97489
106891,97399
106998,97506
107054,97585
107035,97524
106936,97478
106922,97470
106986,97516
107077,97527
107054,97549
107012,97478
107012,97473
107119,97594
107140,97557
107106,97553
107123,97553
107072,97547
107218,97581
107256,97605
107254,97611
107193,97614
107231,97534
107354,97701
107347,97696
107371,97715
107359,97612
107354,97617
107444,97748
107513,97788
107491,97745
107493,97711
107488,97686
107650,97801
107650,97855
107674,97794
107688,97796
107619,97806
107781,97847
107819,97937
107833,97917
107785,97816
107742,97878
107893,97920
107968,97979
107935,97893
107870,97913
107938,97913
107970,97987
108069,98017
108034,97952
107970,97969
108013,97920
108123,98009
108120,98025
108138,98021
108081,98019
108111,97993
108239,98074
108242,98117
108193,98098
108178,98007
108239,98062
108266,98153
108280,98160
108328,98111
108249,98065
108304,98136
108423,98170
108454,98170
108384,98170
108368,98150
108432,98131
108536,98271
108503,98235
108471,98191
108446,98163
108514,98180
108560,98250
108603,98258
108582,98227
108524,98163
108573,98241
108646,98275
108671,98278
108571,98231
108478,98105
108464,98171
108487,98196
108349,98111
108114,97990
107913,97875
107864,97852
107752,97820
107593,97728
107429,97669
107169,97519
107147,97494
107083,97505
106897,97378
106749,97387
106549,97247
106490,97210
106439,97192
106351,97195
106245,97115
106027,97050
106046,97050
106086,97094
105917,97033
105880,96976
105746,96934
105791,96962
105820,97031
105792,96975
105751,96928
105577,96896
105722,96929
105700,96975
105680,96930
105715,96927
105577,96886
105754,96937
105750,97015
105778,96998
105774,96994
105659,96899
105772,96947
105873,97096
105881,96984
105862,96989
105821,96929
105912,97006
106019,97115
105947,97081
106004,97035
105915,97029
106055,97118
106202,97180
106175,97202
106219,97140
106130,97138
106354,97217
106409,97270
106369,97303
106436,97299
106387,97180
106519,97362
106663,97350
106606,97372
106631,97372
106536,97291
106691,97447
106766,97392
106678,97434
106698,97392
106612,97331
106714,97410
106794,97450
106727,97422
106758,97419
106673,97336
106753,97410
106808,97427
106723,97385
106756,97406
106627,97321
106723,97403
106812,97457
106767,97420
106714,97363
106650,97344
106753,97386
106808,97442
106755,97426
106696,97376
106668,97333
106792,97391
106843,97494
106787,97463
106754,97369
106713,97385
106845,97467
106871,97498
106855,97491
106851,97434
106861,97407
106983,97551
107015,97509
107004,97573
107000,97468
106991,97488
107107,97612
107172,97637
107145,97550
107147,97595
107136,97523
107265,97676
107245,97682
107326,97638
107268,97654
107238,97650
107443,97726
107413,97751
107438,97756
107388,97704
107391,97682
107535,97810
107594,97825
107605,97758
107600,97772
107527,97762
107673,97812
107709,97924
107706,97806
107715,97819
107631,97807
107832,97885
107822,97956
107849,97898
107759,97866
107808,97868
107887,97972
107930,97950
107940,97951
107860,97914
107888,97951
108025,97969
107986,98012
108032,98026
107932,97952
107989,97950
108089,98028
108157,98045
108089,98022
108108,97977
108072,98015
108202,98056
108226,98150
108185,98064
108196,98012
108245,98073
108306,98167
108362,98161
108316,98088
108323,98077
108357,98172
108475,98237
108446,98169
108486,98219
108398,98133
108500,98181
108552,98280
108543,98283
108584,98239
108480,98175
108537,98249
108586,98289
108596,98302
108550,98248
108465,98166
108470,98209
108541,98241
108384,98172
108273,98053
108100,97920
107946,97951
107948,97935
107758,97806
107558,97758
107262,97603
107253,97603
107169,97539
107008,97528
106882,97389
106671,97311
106577,97289
106570,97290
106386,97264
106319,97190
106109,97035
106132,97080
106143,97127
106011,97029
105906,97004
105768,96941
105811,96946
105836,97029
105699,96976
105736,96933
105591,96898
105686,96957
105732,96927
105691,96948
105606,96917
105560,96889
105686,96910
105714,97026
105749,96992
105703,96977
105612,96888
105722,96993
105874,97056
105794,97006
105789,97050
105691,96959
105874,97060
105929,97104
105940,97059
105928,97064
105879,96997
106002,97123
106116,97156
106092,97091
106109,97158
106047,97043
106179,97209
106297,97231
106349,97248
106350,97282
106286,97181
106442,97335
106559,97327
106514,97348
106519,97311
106444,97309
106656,97381
106618,97401
106650,97428
106636,97333
106578,97337
106686,97422
106730,97446
106624,97401
106698,97368
106572,97313
106722,97405
106724,97400
106689,97436
106677,97333
106549,97330
106704,97389
106725,97438
106643,97426
106681,97383
106549,97306
106717,97433
106728,97403
106700,97417
106655,97338
106596,97366
106739,97417
106724,97449
106771,97427
106692,97419
106657,97394
106813,97429
106794,97484
106802,97478
106749,97412
106750,97383
106901,97532
106893,97497
106933,97541
106925,97478
106847,97466
107017,97517
107005,97600
107081,97557
106998,97560
107003,97554
107122,97617
107234,97673
107180,97656
107169,97583
107122,97637
107311,97720
107346,97689
107366,97710
107327,97637
107323,97704
107474,97750
107478,97779
107542,97784
107468,97784
107472,97736
107569,97840
107620,97889
107654,97842
107576,97801
107606,97771
107732,97931
107785,97890
107712,97913
107735,97844
107689,97858
107854,97950
107906,97928
107825,97946
107833,97861
107833,97882
107935,98003
107970,97958
107905,98004
107931,97921
107934,97938
108085,98053
108054,98029
108073,98012
107999,97993
108018,97986
108123,98088
108169,98107
108196,98078
108072,98059
108185,98048
108242,98137
108340,98150
108284,98105
108198,98106
108278,98100
108347,98160
108428,98222
108370,98151
108309,98135
108415,98199
108472,98268
108567,98262
108454,98238
108469,98193
108532,98222
108602,98307
108594,98275
108632,98268
108577,98257
108566,98287
108692,98352
108685,98327
108669,98300
108522,98175
108562,98286
108598,98238
108445,98191
108353,98158
108099,98024
108060,98037
107946,97908
107769,97895
107608,97765
107329,97613
107320,97596
107184,97629
107086,97517
106848,97434
106656,97366
106646,97317
106592,97369
106441,97287
106379,97223
106150,97125
106148,97121
106166,97139
106053,97124
105972,97038
105818,96948
105859,97055
105882,97054
105796,97010
105762,96995
105658,96888
105730,97024
105821,96985
105759,96998
105709,97000
105646,96891
105713,96999
105842,97061
105759,97001
105719,96987
105738,96924
105845,97050
105866,97088
105837,97035
105923,97059
105827,96998
105961,97094
106049,97168
105970,97129
106008,97134
105949,97072
106132,97141
106169,97154
106193,97213
106175,97206
106157,97135
106287,97257
106370,97295
106442,97332
106401,97311
106398,97283
106577,97336
106578,97444
106592,97403
106670,97396
106620,97335
106699,97420
106769,97518
106741,97402
106756,97405
106695,97376
106759,97509
106809,97477
106801,97496
106803,97411
106664,97367
106809,97496
106861,97546
106796,97428
106753,97409
106705,97413
106821,97494
106805,97508
106815,97440
106715,97407
106714,97384
106786,97455
106823,97483
106839,97463
106790,97428
106712,97388
106815,97440
106839,97509
106833,97471
106840,97439
106790,97453
106887,97482
106995,97517
106911,97475
106897,97463
106877,97496
106984,97572
107090,97585
107034,97588
107063,97566
107066,97565
107151,97649
107212,97656
107181,97671
107240,97622
107178,97636
107313,97707
107404,97783
107382,97747
107346,97666
107355,97733
107508,97752
107558,97786
107515,97814
107479,97766
107518,97771
107625,97901
107707,97872
107690,97844
107618,97838
107645,97807
107781,97912
107866,97982
107805,97873
107798,97861
107801,97918
107899,98026
107993,97991
107900,97997
107949,97961
107946,97962
108068,98019
108086,98106
108099,98014
108007,98013
108090,98039
108184,98120
108169,98094
108181,98083
108100,98083
108115,98063
108215,98172
108262,98164
108308,98156
108240,98132
108276,98144
108346,98239
108417,98231
108358,98190
108336,98127
108376,98217
108508,98224
108459,98255
108491,98243
108423,98191
108492,98208
108590,98301
108618,98347
108630,98262
108531,98252
108610,98284
108755,98383
108709,98405
108701,98354
108703,98274
108775,98360
108838,98435
108823,98402
108762,98394
108755,98308
108801,98349
108845,98466
108778,98383
108734,98334
108644,98240
108577,98253
108538,98309
108411,98141
108225,98091
107977,97903
107903,97873
107773,97931
107643,97805
107432,97685
107239,97551
107174,97592
107104,97613
106983,97457
106832,97402
106595,97343
106592,97325
106608,97357
106431,97296
106339,97195
106165,97149
106246,97148
106206,97206
106103,97142
106000,97130
105876,97043
105992,97091
105995,97069
105968,97078
105891,97065
105798,96974
105886,97104
105987,97080
105877,97074
105911,97099
105820,97016
105953,97121
105993,97176
106009,97120
105981,97090
105940,97044
106047,97174
106106,97170
106116,97188
106058,97209
106078,97093
106194,97226
106233,97235
106295,97263
106264,97247
106196,97164
106343,97334
106454,97325
106480,97327
106510,97308
106429,97347
106650,97437
106722,97450
106750,97482
106718,97490
106655,97440
106905,97532
106916,97555
106872,97573
106935,97508
106871,97513
106964,97575
107032,97641
106944,97579
106979,97540
106930,97515
106992,97618
107055,97604
107026,97553
106989,97545
106895,97490
107018,97610
107042,97568
107014,97565
106923,97519
106866,97472
106977,97616
107049,97571
107001,97567
106891,97510
106900,97468
106954,97592
107032,97641
106963,97537
106968,97507
106929,97545
107034,97589
107089,97616
107012,97548
107040,97546
106999,97578
107069,97639
107180,97680
107139,97619
107145,97623
107105,97601
107254,97683
107292,97766
107265,97679
107215,97696
107285,97712
107365,97773
107456,97769
107404,97736
107436,97792
107435,97708
107516,97815
107655,97911
107575,97869
107599,97803
107559,97857
107672,97922
107748,97991
107719,97883
107730,97917
107772,97872
107802,97981
107904,98041
107877,97939
107859,97941
107853,97972
108026,98059
108030,98072
108069,98061
108001,97984
108003,98056
108137,98096
108131,98120
108173,98107
108087,98055
108112,98098
108274,98177
108266,98180
108228,98157
108193,98110
108298,98138
108390,98249
108385,98251
108337,98169
108327,98165
108374,98240
108506,98243
108484,98269
108538,98266
108436,98193
108544,98254
108647,98357
108662,98375
108658,98291
108561,98289
108639,98332
108774,98356
108740,98422
108767,98352
108708,98295
108773,98407
108909,98437
108887,98430
108860,98455
108843,98376
108930,98421
108960,98517
109007,98490
108998,98474
108887,98407
109016,98454
109033,98496
109011,98535
108973,98421
108874,98342
108851,98372
108854,98446
108714,98333
108523,98263
108342,98094
108292,98065
108093,98110
107984,97985
107807,97853
107501,97758
107474,97708
107342,97742
107237,97663
107066,97498
106855,97438
106881,97449
106761,97468
106608,97375
106568,97322
106402,97202
106365,97235
106388,97312
106293,97226
106202,97223
106064,97060
106072,97194
106165,97220
106062,97182
106012,97137
105949,97040
105964,97069
106041,97217
105998,97171
105957,97096
105900,97065
106034,97187
106057,97149
106005,97186
106023,97179
105959,97072
106126,97209
106126,97210
106170,97251
106182,97209
106115,97165
106186,97250
106281,97332
106320,97253
106270,97286
106245,97278
106406,97353
106431,97375
106508,97393
106500,97368
106484,97348
106642,97485
106699,97512
106729,97475
106759,97514
106762,97486
106876,97549
106922,97642
106936,97592
106949,97561
106924,97534
107081,97647
107053,97638
107031,97640
107019,97624
107005,97567
107090,97645
107168,97660
107081,97660
107073,97565
107015,97577
107082,97658
107094,97646
107083,97650
107035,97604
106971,97539
107082,97640
107091,97664
107085,97596
106988,97554
106978,97580
107124,97629
107115,97657
107041,97646
107067,97566
107006,97569
107094,97618
107185,97660
107131,97648
107112,97638
107055,97637
107237,97728
107245,97695
107192,97731
107171,97656
107208,97681
107280,97749
107373,97753
107306,97761
107314,97700
107307,97713
107479,97816
107433,97770
107434,97806
107456,97807
107440,97779
107594,97901
107599,97891
107595,97856
107607,97855
107650,97853
107724,97963
107758,97945
107811,97964
107736,97911
107799,97932
107885,98030
107964,98031
107925,98063
107937,97964
107928,97986
108081,98115
108050,98114
108125,98073
108069,98043
108114,98087
108235,98177
108264,98141
108259,98171
108162,98117
108267,98132
108306,98180
108352,98270
108362,98223
108328,98151
108321,98232
108433,98269
108471,98301
108484,98255
108391,98250
108464,98250
108562,98371
108608,98328
108583,98302
108496,98251
108651,98293
108673,98374
108702,98427
108664,98361
108664,98311
108729,98382
108797,98449
108808,98386
108775,98443
108728,98332
108847,98429
108938,98521
108942,98428
108895,98505
108879,98398
108953,98501
109065,98545
109057,98556
109001,98519
109015,98475
109123,98561
109186,98642
109173,98564
109153,98617
109090,98481
109160,98596
109272,98667
109210,98632
109220,98598
109128,98500
109158,98604
109141,98619
109065,98508
108921,98437
108708,98321
108653,98274
108519,98275
108322,98122
108146,98028
107862,97847
107764,97879
107712,97851
107454,97776
107360,97673
107089,97559
107111,97541
107001,97554
106904,97524
106772,97437
106558,97310
106603,97385
106584,97339
106409,97270
106342,97254
106230,97188
106220,97243
106226,97242
106174,97205
106153,97165
105986,97125
106119,97175
106094,97230
106083,97215
106029,97174
105983,97122
106070,97196
106130,97245
106065,97215
106119,97174
105994,97145
106126,97233
106218,97299
106207,97201
106161,97276
106132,97176
106254,97289
106338,97338
106336,97314
106271,97259
106275,97293
106452,97343
106484,97412
106438,97379
106502,97363
106450,97345
106633,97492
106723,97487
106733,97472
106782,97513
106774,97479
106914,97585
106945,97648
106958,97586
106978,97568
106921,97565
107118,97680
107192,97692
107059,97661
107084,97655
107027,97597
107166,97700
107154,97697
107169,97697
107102,97610
107005,97610
107148,97665
107220,97716
107140,97656
107094,97573
107088,97574
107151,97622
107199,97713
107087,97645
107103,97600
107014,97611
107168,97696
107146,97648
107120,97650
107075,97590
107064,97612
107192,97680
107208,97724
107162,97634
107146,97642
107072,97625
107226,97726
107251,97717
107222,97681
107152,97687
107220,97679
107323,97720
107312,97790
107346,97775
107256,97729
107306,97751
107445,97804
107447,97870
107410,97857
107447,97784
107437,97759
107555,97896
107654,97906
107572,97915
107545,97827
107659,97883
107766,97956
107736,97996
107768,97994
107693,97928
107792,97950
107857,98070
107945,98031
107897,97978
107886,98017
107950,98004
108070,98078
108024,98145
108084,98121
108048,98030
108068,98116
108185,98209
108249,98171
108165,98135
108149,98133
108250,98155
108303,98223
108342,98234
108323,98221
108305,98147
108311,98225
108456,98325
108415,98267
108492,98278
108407,98173
108422,98281
108590,98364
108562,98295
108545,98307
108489,98220
108610,98287
108625,98400
108714,98361
108661,98320
108613,98289
108730,98358
108753,98439
108768,98378
108785,98427
108766,98347
108799,98415
108918,98528
108882,98480
108921,98489
108841,98398
108939,98489
109058,98566
108983,98536
109031,98565
108975,98440
109076,98578
109188,98660
109168,98589
109128,98585
109083,98547
109233,98593
109243,98658
109239,98650
109241,98591
109085,98513
109182,98623
109204,98593
109079,98554
108930,98484
108751,98287
108658,98288
108558,98302
108324,98182
108112,98044
107923,97881
107844,97945
107702,97875
107562,97816
107400,97732
107147,97587
107193,97603
107107,97574
106894,97514
106833,97480
106624,97333
106684,97412
106654,97405
106474,97328
106425,97349
106287,97175
106360,97278
106320,97313
106315,97265
106243,97239
106069,97150
106231,97217
106210,97273
106192,97201
106184,97220
106083,97140
106208,97275
106191,97261
106198,97283
106225,97201
106147,97177
106270,97304
106349,97335
106364,97297
106271,97278
106298,97267
106452,97361
106424,97375
106512,97366
106426,97343
106454,97343
106608,97406
106630,97470
106656,97452
106683,97417
106661,97395
106792,97558
106935,97592
106960,97593
106955,97551
106988,97578
107119,97659
107219,97753
107223,97675
107202,97675
107193,97685
107334,97758
107377,97740
107292,97773
107315,97705
107283,97676
107344,97763
107413,97775
107326,97780
107346,97712
107264,97683
107384,97752
107418,97816
107337,97747
107305,97710
107277,97649
107330,97774
107340,97790
107326,97725
107234,97676
107257,97682
107311,97756
107365,97752
107246,97739
107236,97631
107245,97693
107364,97755
107327,97700
107315,97766
107257,97680
107308,97693
107376,97801
107440,97835
107427,97741
107328,97756
107381,97779
107550,97841
107556,97873
107520,97809
107485,97746
107540,97843
