ir,red
108445,97242
108563,97277
108528,97215
108517,97222
108532,97226
108599,97262
108645,97262
108636,97262
108531,97217
108584,97237
108696,97300
108635,97314
108653,97257
108525,97194
108588,97201
108667,97316
108652,97255
108645,97279
108558,97194
108548,97259
108613,97289
108718,97308
108651,97292
108573,97197
108585,97275
108740,97355
108692,97315
108675,97268
108649,97284
108678,97272
108786,97387
108814,97378
108802,97356
108760,97302
108834,97320
108906,97448
108968,97407
108924,97421
108939,97370
108973,97453
109105,97474
109092,97539
109117,97477
109077,97471
109193,97497
109212,97604
109255,97581
109313,97571
109290,97580
109303,97619
109455,97660
109440,97701
109536,97683
109460,97609
109524,97707
109604,97794
109678,97774
109643,97774
109563,97668
109699,97747
109712,97865
109799,97819
109729,97812
109708,97748
109845,97818
109885,97930
109880,97837
109873,97872
109844,97780
109968,97902
110010,97972
109994,97925
109999,97925
109946,97909
110049,97920
110212,98022
110152,97990
110177,98031
110083,97932
110244,98057
110350,98087
110387,98059
110349,98109
110332,98028
110453,98156
110568,98165
110571,98181
110535,98178
110531,98121
110612,98218
110798,98301
110765,98267
110787,98294
110751,98184
110810,98319
110949,98383
110845,98338
110900,98336
110807,98223
110889,98319
110814,98302
110743,98193
110598,98108
110306,97980
110332,97995
110167,97941
109863,97819
109674,97710
109359,97542
109328,97526
109227,97520
108975,97403
108868,97332
108621,97169
108633,97238
108580,97198
108392,97134
108330,97062
108119,96990
108172,96999
108130,97009
108064,96944
108027,96898
107916,96848
107994,96946
108032,96947
107926,96918
107871,96903
107767,96825
107974,96948
107953,96919
107935,96954
107921,96875
107856,96867
107967,96958
107994,96964
108021,96995
107980,96927
107978,96912
108094,97019
108091,97029
108153,96990
108098,96987
108088,96953
108149,97075
108220,97068
108251,97075
108189,97076
108123,97000
108326,97077
108335,97181
108329,97157
108261,97111
108320,97064
108374,97192
108520,97249
108452,97255
108441,97205
108462,97175
108541,97260
108570,97311
108608,97262
108518,97243
108440,97219
108589,97274
108617,97324
108538,97238
108446,97221
108388,97143
108471,97225
108476,97265
108358,97196
108365,97153
108329,97104
108321,97221
108313,97200
108298,97156
108156,97083
108133,97091
108177,97114
108215,97188
108193,97116
108091,97106
108008,97060
108080,97093
108085,97075
108031,97044
107956,97015
107988,97003
108054,97090
108001,97132
108024,97075
107917,97052
107964,97006
107980,97094
108008,97147
107956,97087
107943,97025
107959,97053
108043,97142
108045,97103
108054,97080
108023,97068
107980,97057
108171,97160
108221,97159
108172,97172
108081,97125
108159,97113
108234,97220
108308,97276
108255,97226
108241,97140
108227,97225
108403,97266
108427,97301
108355,97292
108300,97235
108340,97209
108415,97342
108495,97352
108422,97278
108431,97222
108499,97314
108589,97424
108586,97350
108584,97406
108518,97334
108566,97318
108699,97414
108748,97450
108684,97380
108684,97405
108713,97417
108851,97440
108881,97469
108848,97443
108820,97438
108843,97491
108978,97567
108967,97520
108886,97520
108890,97480
108944,97478
109031,97636
109067,97613
109022,97572
108928,97514
109008,97538
109104,97617
109038,97624
109065,97557
108944,97493
109006,97541
109082,97627
109033,97537
108900,97562
108805,97405
108864,97470
108835,97487
108713,97384
108566,97269
108368,97187
108323,97188
108265,97202
108108,97126
107949,96974
107707,96910
107664,96838
107649,96933
107515,96828
107319,96741
107145,96590
107122,96655
107014,96654
106888,96567
106805,96526
106621,96449
106587,96416
106553,96503
106514,96406
106374,96392
106279,96244
106263,96341
106319,96334
106244,96287
106162,96293
106067,96183
106100,96206
106196,96279
106067,96243
106065,96250
105956,96091
106090,96245
106062,96257
106060,96209
106098,96212
105989,96173
106107,96220
106183,96303
106127,96217
106139,96286
106088,96150
106206,96293
106211,96323
106226,96321
106244,96247
106186,96217
106291,96344
106403,96381
106334,96348
106395,96383
106346,96329
106477,96388
106554,96419
106544,96436
106609,96438
106496,96442
106657,96465
106658,96539
106647,96494
106662,96472
106596,96455
106670,96560
106683,96542
106701,96514
106708,96532
106581,96487
106723,96505
106750,96611
106695,96496
106710,96488
106570,96477
106676,96477
106710,96600
106623,96483
106584,96505
106457,96423
106634,96485
106560,96535
106586,96463
106492,96471
106460,96397
106537,96489
106566,96473
106544,96439
106476,96435
106397,96428
106514,96424
106571,96531
106442,96477
106433,96460
106374,96343
106481,96496
106533,96460
106451,96485
106398,96444
106343,96431
106495,96433
106471,96531
106461,96443
106412,96444
106296,96423
106455,96500
106480,96509
106433,96493
106402,96413
106401,96413
106473,96533
106539,96562
106506,96508
106426,96492
106415,96426
106572,96520
106617,96587
106581,96490
106516,96503
106531,96443
106597,96566
106714,96585
106667,96570
106648,96516
106560,96536
106734,96581
106706,96612
106725,96593
106617,96558
106658,96513
106776,96622
106839,96624
106769,96624
106751,96586
106767,96616
106881,96624
106865,96720
106902,96642
106823,96616
106866,96602
106983,96724
106965,96759
106975,96667
106904,96665
106997,96646
107028,96749
107135,96799
107098,96752
107026,96684
107066,96675
107193,96833
107241,96774
107211,96805
107094,96742
107163,96762
107187,96797
107208,96754
107117,96746
107018,96667
106971,96599
106914,96686
106915,96617
106706,96505
106570,96421
106472,96399
106380,96407
106268,96344
106169,96253
105964,96177
105843,96133
105754,96093
105688,96099
105546,95938
105405,95905
105350,95847
105310,95899
105212,95811
105127,95817
104972,95672
104958,95725
105017,95743
104924,95714
104889,95695
104791,95607
104753,95611
104904,95710
104878,95651
104836,95674
104690,95626
104749,95631
104880,95662
104833,95646
104792,95661
104793,95591
104855,95641
104901,95724
104999,95722
104932,95726
104939,95705
104988,95750
105075,95795
105155,95824
105146,95835
105082,95735
105141,95830
105332,95908
105324,95944
105374,95874
105325,95856
105454,95967
105589,96012
105577,96029
105636,96018
105662,96027
105770,96142
105902,96159
105955,96161
105985,96187
105918,96176
106055,96262
106231,96289
106197,96335
106245,96310
106148,96280
106259,96335
106404,96396
106305,96355
106367,96353
106232,96252
106386,96355
106402,96435
106388,96372
106345,96353
106287,96268
106370,96368
106464,96411
106382,96396
106344,96330
106325,96294
106437,96373
106481,96427
106449,96396
106383,96409
106310,96345
106461,96380
106500,96479
106494,96440
106441,96419
106355,96366
106506,96414
106488,96482
106530,96427
106497,96396
106453,96382
106513,96472
106627,96547
106567,96458
106605,96501
106534,96431
106668,96538
106728,96522
106686,96567
106737,96530
106618,96507
106754,96590
106803,96622
106855,96582
106889,96595
106754,96572
106952,96656
106970,96657
106946,96712
106945,96650
106912,96606
107024,96762
107120,96722
107130,96724
107127,96746
107005,96702
107192,96805
107222,96785
107276,96832
107276,96811
107181,96782
107370,96872
107437,96899
107369,96886
107415,96885
107392,96833
107514,96948
107511,96952
107540,96930
107551,96909
107490,96930
107622,96959
107696,97075
107711,97001
107673,97020
107646,96944
107730,97054
107857,97114
107836,97064
107799,97078
107738,97074
107870,97081
107917,97182
107836,97120
107833,97071
107807,97068
107878,97121
107900,97164
107844,97107
107784,97048
107722,97005
107787,97062
107679,97087
107542,96974
107442,96905
107292,96825
107228,96834
107120,96763
106958,96703
106764,96543
106635,96512
106615,96531
106430,96482
106289,96388
106098,96278
105932,96220
105922,96201
105846,96168
105693,96136
105492,96054
105437,95955
105396,96003
105350,96029
105278,95941
105105,95856
105082,95838
105078,95926
105041,95914
105045,95834
104945,95804
104858,95783
104932,95807
104965,95877
104900,95806
104850,95782
104826,95760
104896,95819
104927,95874
104943,95834
104835,95778
104932,95809
104961,95886
105020,95915
105034,95884
104938,95860
105014,95904
105145,95923
105176,95954
105147,95958
105103,95894
105193,95932
105292,96078
105323,96065
105348,96059
105347,95976
105473,96068
105562,96172
105705,96185
105653,96196
105656,96170
105802,96217
105878,96339
105999,96326
105965,96346
106014,96296
106077,96357
106152,96428
106236,96426
106152,96432
106145,96402
106217,96408
106339,96530
106297,96511
106336,96494
106273,96446
106333,96444
106385,96563
106346,96546
106355,96475
106276,96429
106336,96516
106402,96490
106407,96584
106348,96513
106312,96437
106382,96448
106441,96603
106444,96529
106396,96549
106278,96476
106412,96492
106455,96583
106485,96563
106400,96534
106426,96516
106469,96567
106538,96607
106531,96572
106525,96614
106460,96514
106538,96596
106674,96641
106610,96670
106602,96614
106522,96596
106663,96695
106730,96694
106731,96714
106736,96706
106675,96671
106740,96720
106846,96822
106805,96738
106862,96759
106733,96720
106895,96813
106959,96806
106961,96808
106993,96856
106876,96777
107024,96845
107156,96892
107059,96910
107122,96864
107021,96848
107191,96955
107296,96984
107262,96977
107215,96969
107212,96911
107293,97004
107410,97076
107360,96982
107388,96990
107355,96962
107435,97086
107536,97105
107552,97126
107507,97118
107482,97028
107611,97128
107733,97206
107693,97228
107694,97200
107608,97128
107717,97243
107839,97224
107845,97239
107796,97239
107721,97171
107923,97257
107954,97347
107872,97308
107888,97256
107789,97183
107965,97331
107959,97333
107932,97339
107863,97280
107663,97171
107765,97249
107712,97159
107553,97137
107423,97038
107240,96904
107172,96962
107156,96901
106978,96795
106764,96737
106593,96597
106551,96601
106510,96629
106276,96550
106186,96404
105953,96347
106019,96390
105961,96368
105754,96293
105653,96205
105530,96137
105543,96237
105530,96234
105453,96151
105351,96121
105210,96076
105330,96109
105279,96126
105293,96068
105218,96036
105098,96009
105177,96068
105280,96130
105181,96049
105182,96005
105154,96029
105264,96057
105249,96128
105288,96111
105231,96099
105147,96053
105311,96124
105352,96203
105380,96172
105349,96165
105312,96106
105503,96195
105504,96268
105520,96205
105503,96245
105549,96180
105732,96292
105714,96332
105797,96345
105748,96346
105818,96367
105924,96444
106047,96480
106048,96470
106077,96481
106083,96457
106247,96600
106347,96615
106309,96622
106274,96525
106291,96563
106458,96623
106460,96653
106442,96638
106397,96624
106377,96633
106555,96710
106506,96716
106488,96693
106432,96589
106502,96622
106511,96703
106608,96702
106501,96678
106509,96644
106466,96600
106580,96729
106536,96693
106572,96717
106442,96645
106506,96613
106520,96713
106641,96729
106562,96655
106543,96670
106518,96635
106601,96686
106643,96725
106580,96700
106542,96669
106591,96695
106661,96726
106699,96810
106678,96720
106658,96734
106608,96754
106802,96855
106758,96817
106747,96833
106678,96766
106810,96813
106849,96870
106903,96904
106888,96824
106835,96827
106894,96846
107028,96954
107021,96913
107029,96964
106995,96863
107024,96925
107190,97010
107168,97048
107135,96998
107131,96928
107176,97011
107249,97075
107279,97026
107332,97050
107269,97029
107345,97045
107416,97179
107446,97132
107417,97137
107379,97085
107483,97117
107578,97247
107570,97166
107548,97176
107538,97127
107628,97176
107667,97230
107761,97307
107686,97246
107631,97210
107798,97259
107820,97347
107847,97320
107866,97307
107823,97256
107862,97335
107942,97357
107980,97351
107907,97343
107902,97304
107925,97388
107997,97435
108023,97388
108010,97357
107836,97324
107973,97372
107919,97374
107843,97317
107777,97239
107560,97168
107580,97131
107442,97160
107359,97029
107161,96942
106949,96847
106870,96836
106831,96828
106637,96755
106466,96627
106241,96532
106229,96541
106224,96527
106013,96477
105847,96392
105748,96279
105736,96313
105649,96311
105615,96239
105447,96219
105352,96105
105344,96184
105353,96184
105319,96159
105241,96151
105084,96024
105218,96166
105234,96118
105125,96084
105160,96100
105026,96060
105175,96090
105209,96177
105145,96125
105125,96088
105055,96008
105162,96168
105197,96169
105235,96163
105162,96121
105098,96098
105310,96159
105347,96229
105289,96219
105358,96180
105289,96177
105457,96244
105473,96311
105498,96313
105558,96294
105455,96261
105623,96322
105762,96447
105762,96372
105745,96394
105794,96399
105901,96494
106033,96531
106046,96546
105994,96527
106002,96463
106178,96580
106201,96586
106230,96576
106203,96573
106115,96569
106236,96657
106337,96712
106278,96609
106296,96651
106230,96594
106367,96657
106348,96655
106360,96702
106306,96638
106255,96637
106355,96697
106369,96680
106391,96655
106283,96650
106269,96596
106328,96645
106412,96680
106325,96694
106277,96618
106262,96652
106347,96708
106341,96698
106372,96711
106289,96643
106295,96627
106449,96724
106374,96718
106421,96733
106392,96705
106325,96678
106499,96747
106458,96774
106442,96772
106453,96733
106393,96701
106549,96849
106578,96812
106600,96815
106557,96756
106521,96790
106626,96810
106721,96853
106617,96866
106690,96835
106664,96814
106795,96920
106828,96949
106800,96885
106781,96868
106770,96902
106925,96973
106868,96970
106915,96942
106906,96912
106889,96964
107025,96978
107071,97059
107069,96979
107043,96991
107030,97021
107132,97116
107223,97103
107139,97077
107120,97059
107139,97066
107285,97124
107383,97176
107288,97159
107249,97116
107339,97131
107465,97249
107422,97234
107415,97230
107366,97169
107367,97198
107570,97307
107534,97288
107539,97237
107470,97250
107554,97240
107607,97278
107669,97367
107598,97315
107592,97221
107631,97244
107656,97296
107709,97337
107571,97216
107478,97165
107403,97178
107352,97156
107272,97086
107107,96981
106902,96942
106787,96878
106801,96874
106670,96808
106458,96752
106302,96617
106203,96612
106107,96583
106013,96500
105843,96469
105710,96347
105616,96320
105627,96397
105523,96283
105359,96253
105207,96149
105249,96168
105251,96225
105210,96139
105061,96138
104963,96038
105047,96110
105033,96130
105046,96073
104989,96098
104899,96048
104935,96041
105034,96097
104946,96149
104984,96078
104880,96004
105024,96136
105089,96184
105045,96124
105029,96154
104960,96041
105068,96192
105152,96210
105201,96177
105190,96181
105102,96142
105251,96226
105304,96236
105343,96267
105317,96293
105320,96220
105394,96325
105547,96409
105543,96324
105596,96384
105553,96363
105708,96430
105891,96537
105863,96469
105817,96543
105827,96481
105988,96561
106093,96594
106018,96634
106099,96618
105959,96566
106140,96651
106195,96706
106198,96701
106217,96638
106066,96620
106256,96701
106253,96694
106300,96690
106242,96641
106157,96645
106304,96668
106320,96706
106311,96726
106271,96684
106173,96590
106278,96734
106302,96725
106296,96756
106276,96664
106219,96629
106302,96696
106353,96773
106353,96752
106315,96679
106230,96678
106288,96768
106407,96805
106327,96712
106356,96777
106306,96673
106417,96789
106461,96810
106433,96749
106440,96809
106380,96709
106448,96836
106558,96840
106601,96852
106512,96836
106489,96769
106598,96869
106711,96969
106672,96882
106657,96936
106565,96869
106757,96933
106862,97001
106806,96974
106798,96913
106780,96926
106859,97023
106958,97010
106958,97041
106895,97006
106852,96990
107031,97118
107124,97110
107014,97118
106996,97060
107021,97047
107146,97098
107171,97137
107182,97140
107116,97121
107159,97080
107240,97200
107329,97253
107278,97162
107258,97212
107217,97159
107412,97247
107434,97295
107419,97221
107419,97226
107368,97245
107474,97275
107524,97386
107511,97325
107517,97317
107469,97282
107669,97351
107692,97383
107614,97366
107642,97353
107600,97305
107763,97404
107789,97435
107752,97423
107660,97387
107655,97401
107827,97444
107867,97485
107794,97392
107669,97387
107656,97301
107650,97352
107610,97337
107452,97223
107290,97107
107162,97125
107185,97079
107002,97075
106900,96940
106660,96826
106577,96775
106472,96814
106402,96785
106261,96612
106037,96562
105962,96486
105960,96567
105833,96525
105694,96438
105554,96353
105512,96297
105540,96374
105463,96361
105420,96298
105241,96255
105240,96264
105292,96279
105295,96254
105228,96229
105112,96200
105104,96227
105211,96294
105206,96265
105264,96264
105134,96193
105187,96261
105281,96264
105282,96321
105316,96274
105238,96203
105253,96319
105444,96352
105377,96376
105380,96366
105353,96276
105479,96364
105554,96436
105548,96418
105576,96460
105526,96413
105643,96447
105741,96534
105808,96525
105773,96525
105779,96498
105919,96568
106044,96689
106026,96672
106113,96706
106093,96610
106203,96736
106323,96809
106370,96783
106361,96742
106301,96745
106459,96811
106489,96871
106473,96845
106551,96869
106413,96812
106555,96852
106657,96923
106614,96930
106595,96848
106519,96841
106657,96883
106685,96969
106676,96931
106629,96887
106545,96852
106650,96901
106722,96995
106669,96898
106669,96957
106594,96827
106668,96884
106781,96982
106664,96953
106708,96944
106583,96848
106724,96973
106785,96993
106757,96950
106782,96978
106665,96904
106810,96923
106828,97036
106875,97001
106817,97021
106766,96965
106899,97004
106991,97113
106991,97067
106950,97046
106890,97016
107053,97108
107084,97152
107083,97152
107132,97088
107086,97057
107182,97179
107217,97192
107315,97243
107298,97211
107209,97150
107356,97276
107436,97263
107444,97302
107388,97273
107386,97240
107486,97318
107561,97343
107615,97326
107595,97376
107538,97266
107636,97422
107795,97422
107774,97416
107743,97422
107689,97402
107821,97476
107879,97513
107837,97503
107878,97471
107839,97443
107938,97536
108053,97592
108034,97596
108024,97542
107949,97528
108187,97637
108195,97621
108241,97667
108203,97646
108160,97573
108337,97692
108327,97725
108392,97723
108387,97728
108345,97713
108499,97740
108552,97781
108535,97814
108525,97802
108458,97712
108593,97864
108600,97850
108618,97859
108577,97816
108544,97820
108680,97867
108680,97908
108569,97783
108499,97727
108397,97678
108372,97734
108276,97625
108092,97606
107983,97445
107778,97354
107748,97395
107572,97350
107412,97226
107256,97159
107086,97027
107098,97064
107037,97051
106883,96970
106678,96889
106574,96800
106558,96849
106484,96832
106395,96793
106296,96710
106148,96663
106253,96699
106135,96731
106045,96669
105995,96573
105985,96552
106037,96667
106016,96640
106006,96654
105916,96612
105870,96589
106004,96624
106036,96673
105983,96646
105906,96605
105885,96588
106050,96644
106116,96715
106070,96689
106044,96623
106014,96703
106116,96700
106173,96771
106172,96775
106155,96721
106143,96713
106281,96793
106349,96820
106368,96819
106293,96836
106397,96811
106502,96957
